t_wall,t_rel,label,q1_cmd,q2_cmd,q1,q2,dq1,dq2,tau1,tau2,px,py,pz,qx,qy,qz,qw,vx,vy,vz,wx,wy,wz
0.320000,0.320000,step,0.099760,0.000000,0.075819,-0.003672,0.603436,0.041166,0.763797,0.318116,0.787995,-0.995786,-7.679897,-0.400342,-0.130765,-0.853637,0.306482,-0.249029,0.022249,-0.305310,0.052274,0.015516,-0.467850
0.340000,0.340000,step,0.115114,0.000000,0.089942,-0.003723,0.649631,0.045051,0.759663,0.316029,0.786966,-0.996837,-7.687635,-0.399282,-0.133401,-0.855203,0.302333,-0.249033,0.017094,-0.305595,0.070086,0.018185,-0.491127
0.360000,0.360000,step,0.131370,0.000000,0.105052,-0.003762,0.692854,0.048172,0.754801,0.314687,0.785893,-0.997844,-7.695367,-0.398095,-0.136278,-0.856806,0.298047,-0.248920,0.011636,-0.305903,0.088310,0.021503,-0.511414
0.380000,0.380000,step,0.148436,0.000000,0.121071,-0.003787,0.732617,0.050540,0.749342,0.313789,0.784776,-0.998804,-7.703098,-0.396776,-0.139384,-0.858434,0.293653,-0.248677,0.005905,-0.306232,0.106734,0.025507,-0.528585
0.400000,0.400000,step,0.166212,0.000000,0.137909,-0.003799,0.768514,0.052158,0.743224,0.313216,0.783613,-0.999719,-7.710830,-0.395325,-0.142702,-0.860075,0.289181,-0.248291,-0.000063,-0.306580,0.125142,0.030216,-0.542583
0.420000,0.420000,step,0.184590,0.000000,0.155472,-0.003797,0.800175,0.053081,0.736318,0.312766,0.782403,-1.000586,-7.718556,-0.393739,-0.146214,-0.861720,0.284658,-0.247753,-0.006230,-0.306943,0.143316,0.035625,-0.553405
0.440000,0.440000,step,0.203458,0.000000,0.173658,-0.003782,0.828241,0.051401,0.728590,0.312335,0.781145,-1.001408,-7.726278,-0.392018,-0.149902,-0.863358,0.280114,-0.247058,-0.012552,-0.307320,0.161071,0.041704,-0.561059
0.460000,0.460000,step,0.222697,0.000000,0.192356,-0.003759,0.851410,0.049084,0.720120,0.311778,0.779840,-1.002186,-7.733999,-0.390163,-0.153745,-0.864981,0.275576,-0.246205,-0.018979,-0.307706,0.178166,0.048390,-0.565565
0.480000,0.480000,step,0.242186,0.000000,0.211454,-0.003726,0.869272,0.046648,0.710772,0.310791,0.778488,-1.002921,-7.741715,-0.388178,-0.157720,-0.866581,0.271072,-0.245197,-0.025464,-0.308100,0.194421,0.055599,-0.567035
0.500000,0.500000,step,0.261800,0.000000,0.230834,-0.003684,0.881621,0.044187,0.700392,0.309179,0.777089,-1.003614,-7.749429,-0.386066,-0.161805,-0.868149,0.266625,-0.244041,-0.031960,-0.308499,0.209676,0.063225,-0.565546
0.520000,0.520000,step,0.281414,0.000000,0.250375,-0.003633,0.888333,0.041766,0.688943,0.306807,0.775647,-1.004269,-7.757140,-0.383834,-0.165977,-0.869679,0.262262,-0.242748,-0.038422,-0.308898,0.223799,0.071143,-0.561201
0.540000,0.540000,step,0.300903,0.000000,0.269953,-0.003572,0.889271,0.039454,0.676416,0.303594,0.774162,-1.004887,-7.764849,-0.381488,-0.170212,-0.871165,0.258006,-0.241331,-0.044806,-0.309296,0.236674,0.079210,-0.554070
0.560000,0.560000,step,0.320142,0.000000,0.289447,-0.003503,0.884407,0.037292,0.662905,0.299523,0.772637,-1.005471,-7.772557,-0.379038,-0.174488,-0.872600,0.253877,-0.239807,-0.051071,-0.309691,0.248222,0.087274,-0.544263
0.580000,0.580000,step,0.339010,0.000000,0.308731,-0.003426,0.873757,0.035311,0.648539,0.294619,0.771075,-1.006026,-7.780262,-0.376496,-0.178781,-0.873979,0.249897,-0.238197,-0.057180,-0.310078,0.258385,0.095176,-0.531887
0.600000,0.600000,step,0.357388,0.000000,0.327685,-0.003341,0.857388,0.033529,0.633504,0.288956,0.769478,-1.006554,-7.787970,-0.373873,-0.183070,-0.875297,0.246087,-0.236520,-0.063098,-0.310456,0.267142,0.102763,-0.517046
0.620000,0.620000,step,0.375164,0.000000,0.346189,-0.003249,0.835439,0.031952,0.618041,0.282659,0.767851,-1.007058,-7.795676,-0.371184,-0.187334,-0.876550,0.242464,-0.234802,-0.068796,-0.310823,0.274506,0.109890,-0.499854
0.640000,0.640000,step,0.392230,0.000000,0.364128,-0.003152,0.808109,0.030574,0.602420,0.275887,0.766197,-1.007542,-7.803385,-0.368443,-0.191552,-0.877733,0.239045,-0.233064,-0.074250,-0.311175,0.280528,0.116431,-0.480424
0.660000,0.660000,step,0.408486,0.000000,0.381391,-0.003050,0.775664,0.029379,0.586954,0.268827,0.764520,-1.008010,-7.811099,-0.365666,-0.195707,-0.878842,0.235847,-0.231330,-0.079438,-0.311512,0.285284,0.122283,-0.458887
0.680000,0.680000,step,0.423840,0.000000,0.397874,-0.002945,0.738429,0.028346,0.571975,0.261694,0.762824,-1.008464,-7.818815,-0.362871,-0.199782,-0.879873,0.232886,-0.229624,-0.084344,-0.311830,0.288864,0.127361,-0.435406
0.700000,0.700000,step,0.438211,0.000000,0.413483,-0.002839,0.696759,0.027470,0.557840,0.254704,0.761112,-1.008908,-7.826537,-0.360072,-0.203762,-0.880823,0.230173,-0.227966,-0.088955,-0.312127,0.291352,0.131596,-0.410159
0.720000,0.720000,step,0.451528,0.000000,0.428130,-0.002735,0.651095,0.026748,0.544949,0.248088,0.759390,-1.009344,-7.834264,-0.357287,-0.207635,-0.881690,0.227720,-0.226377,-0.093265,-0.312400,0.292837,0.134943,-0.383378
0.740000,0.740000,step,0.463730,0.000000,0.441740,-0.002634,0.601892,0.026200,0.533660,0.242045,0.757661,-1.009776,-7.842001,-0.354532,-0.211390,-0.882470,0.225538,-0.224874,-0.097270,-0.312649,0.293405,0.137376,-0.355298
0.760000,0.760000,step,0.474774,0.000000,0.454249,-0.002542,0.551071,0.023232,0.524348,0.236769,0.755929,-1.010206,-7.849744,-0.351821,-0.215018,-0.883164,0.223632,-0.223470,-0.100974,-0.312870,0.293199,0.138922,-0.326234
0.780000,0.780000,step,0.484626,0.000000,0.465605,-0.002458,0.498292,0.019837,0.517445,0.232438,0.754197,-1.010638,-7.857496,-0.349167,-0.218513,-0.883769,0.222007,-0.222176,-0.104382,-0.313061,0.292300,0.139602,-0.296538
0.800000,0.800000,step,0.493273,0.000000,0.475772,-0.002384,0.444079,0.016430,0.513052,0.229113,0.752470,-1.011071,-7.865256,-0.346585,-0.221871,-0.884285,0.220663,-0.221001,-0.107504,-0.313221,0.290809,0.139467,-0.266596
0.820000,0.820000,step,0.500715,0.000000,0.484729,-0.002322,0.389212,0.013070,0.511257,0.226804,0.750749,-1.011508,-7.873027,-0.344083,-0.225090,-0.884713,0.219598,-0.219946,-0.110355,-0.313348,0.288829,0.138595,-0.236809
0.840000,0.840000,step,0.506971,0.000000,0.492476,-0.002270,0.334555,0.009848,0.511793,0.225394,0.749038,-1.011952,-7.880808,-0.341669,-0.228171,-0.885056,0.218806,-0.219011,-0.112953,-0.313441,0.286440,0.137068,-0.207537
0.860000,0.860000,step,0.512081,0.000000,0.499029,-0.002230,0.280970,0.006818,0.514365,0.224781,0.747338,-1.012402,-7.888599,-0.339350,-0.231116,-0.885315,0.218278,-0.218193,-0.115318,-0.313498,0.283706,0.134974,-0.179102
0.880000,0.880000,step,0.516103,0.000000,0.504427,-0.002201,0.229440,0.003794,0.518644,0.225257,0.745653,-1.012859,-7.896401,-0.337129,-0.233927,-0.885493,0.218001,-0.217485,-0.117474,-0.313519,0.280682,0.132410,-0.151841
0.900000,0.900000,step,0.519118,0.000000,0.508726,-0.002181,0.180993,0.000666,0.526787,0.222365,0.743982,-1.013325,-7.904213,-0.335008,-0.236611,-0.885595,0.217960,-0.216876,-0.119446,-0.313504,0.277442,0.129490,-0.126175
0.920000,0.920000,step,0.521231,0.000000,0.512003,-0.002172,0.135234,0.000000,0.536892,0.219877,0.742327,-1.013799,-7.912036,-0.332985,-0.239176,-0.885625,0.218136,-0.216355,-0.121261,-0.313454,0.273996,0.126297,-0.102510
0.940000,0.940000,step,0.522568,0.000000,0.514358,-0.002171,0.093958,0.000000,0.548833,0.218570,0.740688,-1.014282,-7.919865,-0.331057,-0.241630,-0.885591,0.218505,-0.215907,-0.122951,-0.313370,0.270428,0.122954,-0.081268
0.960000,0.960000,step,0.523285,0.000000,0.515908,-0.002182,0.058309,0.000000,0.564314,0.218505,0.739065,-1.014771,-7.927704,-0.329219,-0.243985,-0.885499,0.219039,-0.215515,-0.124550,-0.313254,0.266801,0.119574,-0.062865
0.980000,0.980000,step,0.523559,0.000000,0.516797,-0.002205,0.029840,0.000000,0.583125,0.219953,0.737457,-1.015267,-7.935551,-0.327458,-0.246253,-0.885359,0.219705,-0.215157,-0.126102,-0.313107,0.263287,0.116331,-0.048304
1.000000,1.000000,step,0.523600,0.000000,0.517202,-0.002242,0.010251,0.000000,0.603785,0.223102,0.735863,-1.015769,-7.943406,-0.325761,-0.248456,-0.885182,0.220460,-0.214807,-0.127657,-0.312932,0.260084,0.113416,-0.038740
1.020000,1.020000,step,0.523600,0.000000,0.517354,-0.002301,0.002650,0.000000,0.615514,0.228685,0.734280,-1.016274,-7.951269,-0.324104,-0.250618,-0.884984,0.221249,-0.214427,-0.129289,-0.312732,0.257600,0.111150,-0.036396
1.040000,1.040000,step,0.523600,0.000000,0.517407,-0.002344,0.000407,0.000000,0.618508,0.233499,0.732706,-1.016781,-7.959135,-0.322472,-0.252757,-0.884776,0.222030,-0.214007,-0.130994,-0.312509,0.254876,0.109002,-0.036381
1.060000,1.060000,step,0.523600,0.000000,0.517434,-0.002365,0.000716,0.000000,0.615645,0.236138,0.731140,-1.017289,-7.967010,-0.320863,-0.254873,-0.884562,0.222792,-0.213550,-0.132761,-0.312264,0.251566,0.106778,-0.036690
1.080000,1.080000,step,0.523600,0.000000,0.517468,-0.002366,0.001865,0.000000,0.609505,0.236747,0.729580,-1.017797,-7.974890,-0.319280,-0.256959,-0.884344,0.223535,-0.213066,-0.134570,-0.312000,0.247503,0.104375,-0.036139
1.100000,1.100000,step,0.523600,0.000000,0.517517,-0.002352,0.003031,0.000000,0.601337,0.235681,0.728027,-1.018304,-7.982776,-0.317731,-0.259006,-0.884120,0.224266,-0.212565,-0.136401,-0.311721,0.242656,0.101766,-0.034208
1.120000,1.120000,step,0.523600,0.000000,0.517580,-0.002326,0.003833,0.000000,0.592634,0.233354,0.726480,-1.018811,-7.990663,-0.316222,-0.261001,-0.883888,0.224997,-0.212057,-0.138231,-0.311430,0.237064,0.098957,-0.030715
1.140000,1.140000,step,0.523600,0.000000,0.517651,-0.002293,0.004237,0.000000,0.584244,0.230194,0.724938,-1.019319,-7.998558,-0.314761,-0.262935,-0.883648,0.225737,-0.211555,-0.140043,-0.311131,0.230815,0.095983,-0.025738
1.160000,1.160000,step,0.523600,0.000000,0.517724,-0.002256,0.004339,0.000000,0.576418,0.226573,0.723402,-1.019825,-8.006456,-0.313355,-0.264799,-0.883396,0.226497,-0.211068,-0.141820,-0.310827,0.224010,0.092887,-0.019453
1.180000,1.180000,step,0.523600,0.000000,0.517798,-0.002218,0.004247,0.000000,0.569195,0.222750,0.721871,-1.020332,-8.014355,-0.312009,-0.266585,-0.883133,0.227287,-0.210605,-0.143547,-0.310522,0.216751,0.089709,-0.012045
1.200000,1.200000,step,0.523600,0.000000,0.517869,-0.002179,0.004043,0.000000,0.562560,0.218898,0.720345,-1.020837,-8.022257,-0.310727,-0.268286,-0.882857,0.228112,-0.210174,-0.145211,-0.310219,0.209133,0.086486,-0.003678
1.220000,1.220000,step,0.523600,0.000000,0.517938,-0.002143,0.003776,0.000000,0.556376,0.215161,0.718824,-1.021342,-8.030163,-0.309513,-0.269898,-0.882567,0.228981,-0.209783,-0.146799,-0.309921,0.201239,0.083249,0.005508
1.240000,1.240000,step,0.523600,0.000000,0.518004,-0.002108,0.003476,0.000000,0.550584,0.211626,0.717308,-1.021847,-8.038074,-0.308370,-0.271416,-0.882263,0.229899,-0.209436,-0.148301,-0.309631,0.193145,0.080023,0.015384
1.260000,1.260000,step,0.523600,0.000000,0.518066,-0.002075,0.003169,0.000000,0.545151,0.208302,0.715797,-1.022352,-8.045985,-0.307299,-0.272837,-0.881944,0.230871,-0.209140,-0.149709,-0.309352,0.184915,0.076829,0.025816
1.280000,1.280000,step,0.523600,0.000000,0.518126,-0.002045,0.002868,0.000000,0.540064,0.205196,0.714292,-1.022857,-8.053903,-0.306304,-0.274159,-0.881610,0.231902,-0.208900,-0.151011,-0.309087,0.176611,0.073682,0.036680
1.300000,1.300000,step,0.523600,0.000000,0.518182,-0.002016,0.002571,0.000000,0.535280,0.202316,0.712791,-1.023362,-8.061822,-0.305384,-0.275381,-0.881260,0.232994,-0.208720,-0.152201,-0.308837,0.168285,0.070597,0.047870
1.320000,1.320000,step,0.523600,0.000000,0.518234,-0.001990,0.002277,0.000000,0.530830,0.199671,0.711296,-1.023868,-8.069748,-0.304540,-0.276501,-0.880895,0.234151,-0.208603,-0.153272,-0.308604,0.159989,0.067585,0.059278
1.340000,1.340000,step,0.523600,0.000000,0.518283,-0.001967,0.001988,0.000000,0.526715,0.197274,0.709807,-1.024374,-8.077674,-0.303771,-0.277519,-0.880514,0.235374,-0.208552,-0.154219,-0.308390,0.151771,0.064657,0.070800
1.360000,1.360000,step,0.523600,0.000000,0.518328,-0.001946,0.001715,0.000000,0.522950,0.195131,0.708323,-1.024882,-8.085600,-0.303078,-0.278437,-0.880117,0.236664,-0.208567,-0.155037,-0.308197,0.143674,0.061821,0.082331
1.380000,1.380000,step,0.523600,0.000000,0.518370,-0.001928,0.001528,0.000000,0.519277,0.193242,0.706846,-1.025392,-8.093534,-0.302460,-0.279256,-0.879704,0.238023,-0.208651,-0.155723,-0.308023,0.135751,0.059091,0.093725
1.400000,1.400000,step,0.523600,0.000000,0.518410,-0.001912,0.001386,0.000000,0.515724,0.191576,0.705376,-1.025903,-8.101470,-0.301913,-0.279977,-0.879275,0.239450,-0.208803,-0.156275,-0.307872,0.128033,0.056472,0.104926
1.420000,1.420000,step,0.523600,0.000000,0.518447,-0.001898,0.001250,0.000000,0.512342,0.190118,0.703913,-1.026418,-8.109407,-0.301438,-0.280604,-0.878831,0.240943,-0.209022,-0.156691,-0.307742,0.120558,0.053968,0.115883
1.440000,1.440000,step,0.523600,0.000000,0.518482,-0.001886,0.001138,0.000000,0.509172,0.188869,0.702458,-1.026935,-8.117350,-0.301031,-0.281138,-0.878371,0.242501,-0.209308,-0.156970,-0.307634,0.113367,0.051587,0.126512
1.460000,1.460000,step,0.523600,0.000000,0.518514,-0.001876,0.001022,0.000000,0.506253,0.187824,0.701011,-1.027457,-8.125294,-0.300690,-0.281584,-0.877895,0.244124,-0.209658,-0.157113,-0.307548,0.106487,0.049333,0.136760
1.480000,1.480000,step,0.523600,0.000000,0.518542,-0.001868,0.000893,0.000000,0.503669,0.186986,0.699572,-1.027982,-8.133242,-0.300412,-0.281945,-0.877404,0.245807,-0.210070,-0.157121,-0.307484,0.099945,0.047208,0.146567
1.500000,1.500000,step,0.523600,0.000000,0.518568,-0.001862,0.000745,0.000000,0.501469,0.186359,0.698143,-1.028512,-8.141191,-0.300193,-0.282226,-0.876899,0.247549,-0.210542,-0.156996,-0.307442,0.093775,0.045218,0.155854
1.520000,1.520000,step,0.523600,0.000000,0.518589,-0.001859,0.000583,0.000000,0.499724,0.185949,0.696723,-1.029047,-8.149144,-0.300031,-0.282431,-0.876379,0.249346,-0.211071,-0.156742,-0.307420,0.088012,0.043374,0.164529
1.540000,1.540000,step,0.523600,0.000000,0.518606,-0.001857,0.000410,0.000000,0.498453,0.185760,0.695313,-1.029588,-8.157104,-0.299921,-0.282566,-0.875846,0.251194,-0.211650,-0.156364,-0.307417,0.082692,0.041683,0.172511
1.560000,1.560000,step,0.523600,0.000000,0.518617,-0.001858,0.000235,0.000000,0.497685,0.185787,0.693914,-1.030134,-8.165065,-0.299857,-0.282636,-0.875299,0.253088,-0.212277,-0.155867,-0.307433,0.077847,0.040155,0.179734
1.580000,1.580000,step,0.523600,0.000000,0.518624,-0.001861,0.000060,0.000000,0.497403,0.186018,0.692526,-1.030687,-8.173026,-0.299837,-0.282648,-0.874740,0.255024,-0.212944,-0.155259,-0.307466,0.073505,0.038797,0.186146
1.600000,1.600000,step,0.523600,0.000000,0.518626,-0.001866,-0.000112,0.000000,0.497575,0.186438,0.691149,-1.031246,-8.180993,-0.299854,-0.282608,-0.874170,0.256997,-0.213648,-0.154548,-0.307516,0.069690,0.037615,0.191710
1.620000,1.620000,step,0.523600,0.000000,0.518624,-0.001872,-0.000277,-0.000000,0.498224,0.187031,0.689783,-1.031814,-8.188964,-0.299903,-0.282524,-0.873589,0.258999,-0.214381,-0.153741,-0.307581,0.066420,0.036611,0.196401
1.640000,1.640000,step,0.523600,0.000000,0.518616,-0.001880,-0.000432,-0.000000,0.499321,0.187781,0.688429,-1.032388,-8.196935,-0.299979,-0.282401,-0.872999,0.261027,-0.215138,-0.152849,-0.307661,0.063710,0.035790,0.200209
1.660000,1.660000,step,0.523600,0.000000,0.518605,-0.001889,-0.000575,-0.000000,0.500835,0.188669,0.687087,-1.032970,-8.204912,-0.300075,-0.282247,-0.872401,0.263073,-0.215913,-0.151882,-0.307752,0.061568,0.035152,0.203135
1.680000,1.680000,step,0.523600,0.000000,0.518589,-0.001899,-0.000708,-0.000000,0.502724,0.189677,0.685757,-1.033560,-8.212891,-0.300187,-0.282070,-0.871796,0.265134,-0.216699,-0.150848,-0.307855,0.059998,0.034696,0.205191
1.700000,1.700000,step,0.523600,0.000000,0.518569,-0.001911,-0.000835,-0.000000,0.504948,0.190789,0.684439,-1.034159,-8.220873,-0.300309,-0.281876,-0.871184,0.267203,-0.217492,-0.149759,-0.307968,0.058996,0.034419,0.206403
1.720000,1.720000,step,0.523600,0.000000,0.518546,-0.001923,-0.001006,-0.000000,0.507641,0.191994,0.683133,-1.034765,-8.228858,-0.300436,-0.281673,-0.870568,0.269277,-0.218286,-0.148624,-0.308090,0.058548,0.034313,0.206838
1.740000,1.740000,step,0.523600,0.000000,0.518519,-0.001937,-0.001231,-0.000000,0.510922,0.193305,0.681839,-1.035380,-8.236846,-0.300562,-0.281466,-0.869948,0.271349,-0.219076,-0.147454,-0.308219,0.058640,0.034371,0.206536
1.760000,1.760000,step,0.523600,0.000000,0.518487,-0.001951,-0.001475,-0.000000,0.514727,0.194734,0.680556,-1.036004,-8.244838,-0.300682,-0.281263,-0.869325,0.273415,-0.219857,-0.146259,-0.308355,0.059257,0.034590,0.205514
1.780000,1.780000,step,0.523600,0.000000,0.518451,-0.001967,-0.001645,-0.000000,0.518796,0.196273,0.679286,-1.036637,-8.252831,-0.300793,-0.281069,-0.868700,0.275471,-0.220624,-0.145050,-0.308495,0.060392,0.034968,0.203749
1.800000,1.800000,step,0.523600,0.000000,0.518413,-0.001983,-0.001715,-0.000000,0.522833,0.197871,0.678027,-1.037277,-8.260828,-0.300888,-0.280892,-0.868074,0.277513,-0.221372,-0.143837,-0.308639,0.062019,0.035501,0.201274
1.820000,1.820000,step,0.523600,0.000000,0.518375,-0.001999,-0.001703,-0.000000,0.526713,0.199469,0.676779,-1.037927,-8.268828,-0.300963,-0.280736,-0.867449,0.279536,-0.222097,-0.142630,-0.308785,0.064105,0.036175,0.198155
1.840000,1.840000,step,0.523600,0.000000,0.518336,-0.002014,-0.001634,-0.000000,0.530405,0.201020,0.675542,-1.038585,-8.276831,-0.301015,-0.280607,-0.866826,0.281537,-0.222796,-0.141439,-0.308934,0.066612,0.036977,0.194466
1.860000,1.860000,step,0.523600,0.000000,0.518298,-0.002029,-0.001532,-0.000000,0.533923,0.202496,0.674316,-1.039251,-8.284840,-0.301039,-0.280509,-0.866204,0.283514,-0.223465,-0.140272,-0.309083,0.069497,0.037893,0.190276
1.880000,1.880000,step,0.523600,0.000000,0.518262,-0.002042,-0.001411,-0.000000,0.537251,0.203885,0.673099,-1.039926,-8.292846,-0.301033,-0.280448,-0.865586,0.285464,-0.224103,-0.139137,-0.309231,0.072718,0.038909,0.185650
1.900000,1.900000,step,0.523600,0.000000,0.518227,-0.002055,-0.001327,-0.000000,0.540503,0.205181,0.671893,-1.040610,-8.300857,-0.300994,-0.280425,-0.864971,0.287384,-0.224705,-0.138041,-0.309378,0.076223,0.040006,0.180684
1.920000,1.920000,step,0.523600,0.000000,0.518192,-0.002067,-0.001258,-0.000000,0.543730,0.206404,0.670696,-1.041301,-8.308868,-0.300918,-0.280445,-0.864361,0.289273,-0.225271,-0.136991,-0.309523,0.079970,0.041173,0.175410
1.940000,1.940000,step,0.523600,0.000000,0.518159,-0.002078,-0.001203,-0.000000,0.546905,0.207563,0.669508,-1.042001,-8.316880,-0.300805,-0.280510,-0.863756,0.291128,-0.225800,-0.135994,-0.309665,0.083914,0.042395,0.169880
1.960000,1.960000,step,0.523600,0.000000,0.518126,-0.002089,-0.001154,-0.000000,0.550045,0.208670,0.668330,-1.042709,-8.324896,-0.300653,-0.280622,-0.863157,0.292950,-0.226289,-0.135054,-0.309803,0.088009,0.043660,0.164137
1.980000,1.980000,step,0.523600,0.000000,0.518095,-0.002100,-0.001100,-0.000000,0.553078,0.209728,0.667159,-1.043424,-8.332915,-0.300460,-0.280783,-0.862564,0.294735,-0.226737,-0.134176,-0.309937,0.092212,0.044954,0.158221
2.000000,2.000000,step,0.523600,0.000000,0.518064,-0.002110,-0.001070,-0.000000,0.556083,0.210737,0.665997,-1.044147,-8.340939,-0.300225,-0.280993,-0.861977,0.296485,-0.227145,-0.133366,-0.310065,0.096472,0.046261,0.152202
2.020000,2.020000,step,0.523600,0.000000,0.518034,-0.002119,-0.001040,-0.000000,0.559005,0.211709,0.664842,-1.044877,-8.348964,-0.299949,-0.281253,-0.861397,0.298199,-0.227511,-0.132625,-0.310187,0.100751,0.047570,0.146103
2.040000,2.040000,step,0.523600,0.000000,0.518005,-0.002129,-0.001002,-0.000000,0.561837,0.212643,0.663694,-1.045615,-8.356992,-0.299630,-0.281563,-0.860825,0.299874,-0.227836,-0.131957,-0.310303,0.105005,0.048870,0.139963
2.060000,2.060000,step,0.523600,0.000000,0.517977,-0.002138,-0.000960,-0.000000,0.564520,0.213537,0.662553,-1.046360,-8.365022,-0.299270,-0.281924,-0.860260,0.301512,-0.228119,-0.131365,-0.310411,0.109194,0.050147,0.133825
2.080000,2.080000,step,0.523600,0.000000,0.517950,-0.002146,-0.000911,-0.000000,0.567079,0.214386,0.661418,-1.047112,-8.373052,-0.298867,-0.282333,-0.859703,0.303112,-0.228361,-0.130849,-0.310512,0.113278,0.051391,0.127725
2.100000,2.100000,step,0.523600,0.000000,0.517925,-0.002154,-0.000858,-0.000000,0.569463,0.215189,0.660289,-1.047870,-8.381086,-0.298425,-0.282791,-0.859154,0.304674,-0.228562,-0.130411,-0.310605,0.117221,0.052591,0.121701
2.120000,2.120000,step,0.523600,0.000000,0.517902,-0.002161,-0.000801,-0.000000,0.571684,0.215942,0.659166,-1.048635,-8.389120,-0.297942,-0.283296,-0.858613,0.306198,-0.228724,-0.130052,-0.310689,0.120988,0.053736,0.115791
2.140000,2.140000,step,0.523600,0.000000,0.517880,-0.002168,-0.000741,-0.000000,0.573724,0.216640,0.658048,-1.049405,-8.397155,-0.297421,-0.283844,-0.858081,0.307686,-0.228846,-0.129769,-0.310764,0.124551,0.054819,0.110028
