t_wall,t_rel,label,q1_cmd,q2_cmd,q1,q2,dq1,dq2,tau1,tau2,px,py,pz,qx,qy,qz,qw,vx,vy,vz,wx,wy,wz
0.400000,0.400000,sine,0.081209,0.000000,0.064725,-0.002948,0.368323,0.020670,0.638506,0.271777,0.785188,-1.001532,-7.710854,-0.401803,-0.126598,-0.854022,0.305243,-0.248708,0.028066,-0.305101,0.003967,0.010477,-0.307035
0.420000,0.420000,sine,0.088170,0.000000,0.072509,-0.002822,0.346649,0.018727,0.610315,0.260471,0.784243,-1.002688,-7.718592,-0.401280,-0.127908,-0.855013,0.302600,-0.248721,0.025671,-0.305269,0.005659,0.010519,-0.286834
0.440000,0.440000,sine,0.094044,0.000000,0.079591,-0.002669,0.310921,0.015375,0.581328,0.248998,0.783289,-1.003836,-7.726329,-0.400793,-0.129101,-0.855910,0.300194,-0.248688,0.023642,-0.305430,0.004799,0.010289,-0.257113
0.460000,0.460000,sine,0.098503,0.000000,0.085649,-0.002494,0.260436,0.010539,0.553171,0.237939,0.782330,-1.004982,-7.734065,-0.400366,-0.130112,-0.856687,0.298104,-0.248617,0.022091,-0.305580,0.001118,0.009699,-0.217559
0.480000,0.480000,sine,0.101222,0.000000,0.090347,-0.002303,0.194846,0.004205,0.527912,0.227955,0.781372,-1.006134,-7.741803,-0.400029,-0.130872,-0.857316,0.296410,-0.248514,0.021130,-0.305713,-0.005553,0.008687,-0.168038
0.500000,0.500000,sine,0.101893,0.000000,0.093353,-0.002102,0.112436,0.000000,0.510606,0.214620,0.780422,-1.007298,-7.749540,-0.399810,-0.131313,-0.857771,0.295191,-0.248384,0.020863,-0.305824,-0.015291,0.007233,-0.108626
0.520000,0.520000,sine,0.100229,0.000000,0.094342,-0.001898,0.012855,0.000000,0.507516,0.190524,0.779484,-1.008483,-7.757279,-0.399736,-0.131370,-0.858025,0.294526,-0.248227,0.021381,-0.305909,-0.027948,0.005390,-0.039641
0.540000,0.540000,sine,0.095978,0.000000,0.093148,-0.001721,-0.088503,-0.000000,0.474263,0.168840,0.778566,-1.009696,-7.765017,-0.399821,-0.131008,-0.858067,0.294450,-0.248045,0.022626,-0.305966,-0.041169,0.003540,0.029591
0.560000,0.560000,sine,0.088927,0.000000,0.089444,-0.001532,-0.209008,-0.007802,0.467101,0.146259,0.777673,-1.010943,-7.772756,-0.400090,-0.130158,-0.857868,0.295041,-0.247805,0.024840,-0.305988,-0.058418,0.001363,0.114578
0.580000,0.580000,sine,0.078914,0.000000,0.082917,-0.001352,-0.338233,-0.020441,0.473610,0.137610,0.776811,-1.012235,-7.780495,-0.400564,-0.128752,-0.857399,0.296375,-0.247492,0.028069,-0.305969,-0.078372,-0.000730,0.205680
0.600000,0.600000,sine,0.065833,0.000000,0.073414,-0.001196,-0.472650,-0.032259,0.480912,0.142727,0.775988,-1.013579,-7.788230,-0.401250,-0.126753,-0.856650,0.298468,-0.247079,0.032333,-0.305903,-0.100654,-0.002399,0.297356
0.620000,0.620000,sine,0.049639,0.000000,0.060876,-0.001039,-0.608748,-0.041594,0.487672,0.141080,0.775210,-1.014985,-7.795967,-0.402142,-0.124146,-0.855622,0.301297,-0.246524,0.037613,-0.305783,-0.125064,-0.003295,0.385885
0.640000,0.640000,sine,0.030354,0.000000,0.045309,-0.000868,-0.744810,-0.047310,0.489842,0.128136,0.774481,-1.016460,-7.803703,-0.403228,-0.120923,-0.854325,0.304817,-0.245779,0.043879,-0.305605,-0.151618,-0.003060,0.469359
0.660000,0.660000,sine,0.008069,0.000000,0.026765,-0.000676,-0.879334,-0.049075,0.486947,0.101933,0.773806,-1.018012,-7.811435,-0.404490,-0.117082,-0.852771,0.308969,-0.244785,0.051081,-0.305361,-0.180238,-0.001305,0.546595
0.680000,0.680000,sine,-0.017055,0.000000,0.005339,-0.000469,-1.010453,-0.047288,0.480473,0.063978,0.773189,-1.019648,-7.819163,-0.405901,-0.112631,-0.850977,0.313682,-0.243481,0.059142,-0.305047,-0.210642,0.002386,0.616668
0.700000,0.700000,sine,-0.044788,0.000000,-0.018825,-0.000251,-1.135668,-0.042490,0.472726,0.016446,0.772633,-1.021374,-7.826884,-0.407431,-0.107580,-0.848966,0.318879,-0.241809,0.067957,-0.304658,-0.242255,0.008418,0.678506
0.720000,0.720000,sine,-0.074831,0.000000,-0.045534,-0.000035,-1.252460,-0.035145,0.461756,-0.028493,0.772139,-1.023196,-7.834599,-0.409043,-0.101954,-0.846762,0.324474,-0.239720,0.077396,-0.304193,-0.274348,0.017120,0.731225
0.740000,0.740000,sine,-0.106825,0.000000,-0.074532,0.000161,-1.358136,-0.025693,0.440983,-0.048984,0.771706,-1.025116,-7.842304,-0.410693,-0.095785,-0.844398,0.330376,-0.237177,0.087306,-0.303651,-0.306030,0.028699,0.773986
0.760000,0.760000,sine,-0.140350,0.000000,-0.105510,0.000326,-1.449370,-0.014981,0.425131,-0.066046,0.771331,-1.027137,-7.850000,-0.412336,-0.089123,-0.841910,0.336488,-0.234166,0.097498,-0.303037,-0.336180,0.043166,0.805789
0.780000,0.780000,sine,-0.174935,0.000000,-0.138099,0.000448,-1.523174,-0.003881,0.417371,-0.078523,0.771011,-1.029255,-7.857682,-0.413924,-0.082029,-0.839337,0.342712,-0.230700,0.107774,-0.302359,-0.363742,0.060302,0.825956
0.800000,0.800000,sine,-0.210068,0.000000,-0.171878,0.000521,-1.573381,-0.000003,0.420396,-0.085808,0.770739,-1.031468,-7.865349,-0.415412,-0.074578,-0.836725,0.348945,-0.226824,0.117917,-0.301630,-0.387631,0.079612,0.833990
0.820000,0.820000,sine,-0.245203,0.000000,-0.206380,0.000535,-1.599732,-0.000003,0.436910,-0.087246,0.770507,-1.033767,-7.872999,-0.416756,-0.066859,-0.834121,0.355085,-0.222612,0.127725,-0.300867,-0.407120,0.100390,0.829556
0.840000,0.840000,sine,-0.279773,0.000000,-0.241101,0.000487,-1.602520,-0.000003,0.468554,-0.082462,0.770307,-1.036145,-7.880635,-0.417925,-0.058970,-0.831575,0.361032,-0.218170,0.137004,-0.300089,-0.421686,0.121740,0.812406
0.860000,0.860000,sine,-0.313197,0.000000,-0.275503,0.000375,-1.580395,-0.000003,0.515832,-0.071462,0.770129,-1.038587,-7.888256,-0.418892,-0.051019,-0.829137,0.366685,-0.213633,0.145574,-0.299320,-0.430977,0.142612,0.782368
0.880000,0.880000,sine,-0.344896,0.000000,-0.309027,0.000198,-1.532439,-0.000003,0.578371,-0.054068,0.769963,-1.041080,-7.895863,-0.419646,-0.043120,-0.826860,0.371942,-0.209158,0.153278,-0.298582,-0.434892,0.161897,0.739379
0.900000,0.900000,sine,-0.374304,0.000000,-0.341098,-0.000043,-1.458108,-0.000003,0.654225,-0.030262,0.769798,-1.043605,-7.903460,-0.420185,-0.035393,-0.824793,0.376706,-0.204919,0.159986,-0.297898,-0.433568,0.178515,0.683445
0.920000,0.920000,sine,-0.400876,0.000000,-0.371142,-0.000346,-1.357319,-0.000004,0.740275,-0.000027,0.769625,-1.046144,-7.911047,-0.420522,-0.027956,-0.822988,0.380880,-0.201092,0.165602,-0.297287,-0.427361,0.191509,0.614666
0.940000,0.940000,sine,-0.424106,0.000000,-0.398591,-0.000710,-1.230377,-0.000004,0.831386,0.036800,0.769435,-1.048678,-7.918631,-0.420680,-0.020927,-0.821493,0.384369,-0.197848,0.170058,-0.296762,-0.416794,0.200122,0.533193
0.960000,0.960000,sine,-0.443530,0.000000,-0.422893,-0.001130,-1.074216,-0.007851,0.919487,0.080136,0.769220,-1.051185,-7.926214,-0.420691,-0.014418,-0.820354,0.387080,-0.195345,0.173305,-0.296335,-0.402420,0.203822,0.439399
0.980000,0.980000,sine,-0.458742,0.000000,-0.443529,-0.001600,-0.894787,-0.014764,0.996334,0.129751,0.768972,-1.053644,-7.933804,-0.420594,-0.008534,-0.819614,0.388922,-0.193710,0.175337,-0.296006,-0.385168,0.202525,0.333787
1.000000,1.000000,sine,-0.469399,0.000000,-0.460022,-0.002107,-0.695474,-0.017157,1.045139,0.202170,0.768686,-1.056037,-7.941405,-0.420433,-0.003369,-0.819314,0.389808,-0.193037,0.176159,-0.295772,-0.365948,0.196486,0.216567
1.020000,1.020000,sine,-0.475231,0.000000,-0.471954,-0.002665,-0.479977,-0.012104,1.072515,0.273338,0.768357,-1.058345,-7.949019,-0.420248,0.001000,-0.819486,0.389658,-0.193377,0.175793,-0.295621,-0.345689,0.186313,0.088122
1.040000,1.040000,sine,-0.476042,0.000000,-0.478981,-0.003195,-0.250236,-0.000001,1.074407,0.321370,0.767983,-1.060553,-7.956653,-0.420077,0.004506,-0.820166,0.388384,-0.194747,0.174251,-0.295539,-0.325235,0.172837,-0.051494
1.060000,1.060000,sine,-0.471720,0.000000,-0.480849,-0.003643,-0.005213,-0.000000,1.040064,0.364405,0.767562,-1.062648,-7.964307,-0.419952,0.007103,-0.821377,0.385913,-0.197114,0.171534,-0.295509,-0.304937,0.156803,-0.196663
1.080000,1.080000,sine,-0.462233,0.000000,-0.477630,-0.003991,0.221254,0.013020,1.032037,0.407955,0.767093,-1.064621,-7.971986,-0.419894,0.008808,-0.823091,0.382272,-0.200293,0.167773,-0.295517,-0.285933,0.139486,-0.330729
1.100000,1.100000,sine,-0.447632,0.000000,-0.469287,-0.004347,0.449248,0.035627,1.026515,0.417492,0.766574,-1.066461,-7.979689,-0.419916,0.009615,-0.825275,0.377491,-0.204294,0.162789,-0.295558,-0.263519,0.119379,-0.466159
1.120000,1.120000,sine,-0.428050,0.000000,-0.455898,-0.004662,0.671260,0.054265,1.035826,0.413230,0.765999,-1.068154,-7.987417,-0.420020,0.009511,-0.827882,0.371623,-0.208940,0.156603,-0.295630,-0.237712,0.097342,-0.591684
1.140000,1.140000,sine,-0.403696,0.000000,-0.437683,-0.004927,0.885705,0.064163,1.057442,0.428575,0.765365,-1.069692,-7.995166,-0.420199,0.008513,-0.830844,0.364773,-0.214045,0.149238,-0.295732,-0.207624,0.073999,-0.704467
1.160000,1.160000,sine,-0.374852,0.000000,-0.414886,-0.005166,1.095077,0.059603,1.093815,0.459550,0.764668,-1.071065,-8.002934,-0.420434,0.006632,-0.834085,0.357062,-0.219421,0.140708,-0.295867,-0.172145,0.050008,-0.804794
1.180000,1.180000,sine,-0.341863,0.000000,-0.387772,-0.005409,1.294992,0.047207,1.141593,0.503584,0.763901,-1.072266,-8.010719,-0.420699,0.003880,-0.837537,0.348611,-0.224869,0.131059,-0.296039,-0.130751,0.026383,-0.892775
1.200000,1.200000,sine,-0.305130,0.000000,-0.356636,-0.005653,1.482432,0.031832,1.194181,0.556418,0.763059,-1.073288,-8.018512,-0.420954,0.000265,-0.841134,0.339545,-0.230192,0.120345,-0.296257,-0.083031,0.004242,-0.968956
1.220000,1.220000,sine,-0.265099,0.000000,-0.321807,-0.005881,1.655928,0.013869,1.244196,0.614275,0.762134,-1.074129,-8.026307,-0.421152,-0.004202,-0.844820,0.329987,-0.235202,0.108637,-0.296527,-0.028849,-0.015168,-1.033357
1.240000,1.240000,sine,-0.222251,0.000000,-0.283648,-0.006068,1.810524,0.000005,1.292375,0.658881,0.761120,-1.074785,-8.034095,-0.421238,-0.009506,-0.848543,0.320066,-0.239718,0.096045,-0.296860,0.031410,-0.030482,-1.085831
1.260000,1.260000,sine,-0.177092,0.000000,-0.242563,-0.006190,1.939380,0.000003,1.341325,0.672948,0.760010,-1.075260,-8.041874,-0.421150,-0.015619,-0.852259,0.309910,-0.243579,0.082702,-0.297265,0.095928,-0.040256,-1.126451
1.280000,1.280000,sine,-0.130136,0.000000,-0.198989,-0.006245,2.046351,0.000004,1.377709,0.679271,0.758798,-1.075558,-8.049633,-0.420824,-0.022488,-0.855930,0.299641,-0.246651,0.068766,-0.297752,0.162200,-0.043395,-1.154456
1.300000,1.300000,sine,-0.081897,0.000000,-0.153427,-0.006233,2.128770,0.000004,1.409450,0.678374,0.757480,-1.075688,-8.057365,-0.420202,-0.030033,-0.859528,0.289378,-0.248834,0.054441,-0.298324,0.227231,-0.039315,-1.169493
1.320000,1.320000,sine,-0.032877,0.000000,-0.106379,-0.006171,2.188821,0.000005,1.433827,0.671883,0.756052,-1.075664,-8.065071,-0.419234,-0.038156,-0.863030,0.279223,-0.250088,0.039910,-0.298977,0.288880,-0.028152,-1.174434
1.340000,1.340000,sine,0.016447,0.000000,-0.058317,-0.006070,2.227723,0.000005,1.445671,0.661094,0.754514,-1.075499,-8.072741,-0.417881,-0.046751,-0.866426,0.269251,-0.250411,0.025347,-0.299706,0.345323,-0.010512,-1.170863
1.360000,1.360000,sine,0.065624,0.000000,-0.009689,-0.005935,2.246360,0.000005,1.442251,0.646651,0.752867,-1.075212,-8.080378,-0.416115,-0.055710,-0.869708,0.259523,-0.249839,0.010918,-0.300499,0.395213,0.012629,-1.159707
1.380000,1.380000,sine,0.114220,0.000000,0.039065,-0.005771,2.245342,0.000005,1.421681,0.628920,0.751112,-1.074816,-8.087972,-0.413925,-0.064922,-0.872872,0.250090,-0.248435,-0.003219,-0.301347,0.437717,0.039994,-1.141381
1.400000,1.400000,sine,0.161801,0.000000,0.087519,-0.005580,2.224946,0.000005,1.382828,0.608294,0.749255,-1.074330,-8.095532,-0.411312,-0.074274,-0.875913,0.241002,-0.246289,-0.016901,-0.302240,0.472463,0.070086,-1.115891
1.420000,1.420000,sine,0.207947,0.000000,0.135247,-0.005364,2.185314,0.000005,1.325345,0.584796,0.747301,-1.073770,-8.103057,-0.408294,-0.083659,-0.878823,0.232307,-0.243517,-0.029952,-0.303176,0.499472,0.101333,-1.083085
1.440000,1.440000,sine,0.252246,0.000000,0.181827,-0.005121,2.126577,0.000005,1.249989,0.558423,0.745259,-1.073152,-8.110554,-0.404905,-0.092974,-0.881593,0.224057,-0.240253,-0.042213,-0.304149,0.519073,0.132185,-1.042771
1.460000,1.460000,sine,0.294307,0.000000,0.226841,-0.004852,2.048915,0.000004,1.158571,0.529226,0.743139,-1.072494,-8.118022,-0.401189,-0.102122,-0.884211,0.216308,-0.236650,-0.053548,-0.305158,0.531818,0.161197,-0.994789
1.480000,1.480000,sine,0.333755,0.000000,0.269880,-0.004559,1.952617,0.000004,1.053895,0.497331,0.740952,-1.071811,-8.125473,-0.397208,-0.111019,-0.886663,0.209116,-0.232868,-0.063854,-0.306199,0.538407,0.187088,-0.939072
1.500000,1.500000,sine,0.370241,0.000000,0.310546,-0.004245,1.838113,0.000003,0.939746,0.463075,0.738712,-1.071120,-8.132915,-0.393028,-0.119589,-0.888935,0.202539,-0.229070,-0.073051,-0.307267,0.539630,0.208791,-0.875661
1.520000,1.520000,sine,0.403441,0.000000,0.348452,-0.003912,1.706053,0.000003,0.820489,0.426693,0.736432,-1.070435,-8.140354,-0.388728,-0.127767,-0.891011,0.196636,-0.225414,-0.081091,-0.308355,0.536317,0.225488,-0.804751
1.540000,1.540000,sine,0.433059,0.000000,0.383231,-0.003561,1.557265,0.000003,0.701124,0.388461,0.734128,-1.069770,-8.147796,-0.384388,-0.135499,-0.892876,0.191465,-0.222047,-0.087951,-0.309451,0.529289,0.236633,-0.726633
1.560000,1.560000,sine,0.458834,0.000000,0.414539,-0.003197,1.392775,0.000002,0.587080,0.348739,0.731816,-1.069136,-8.155252,-0.380093,-0.142743,-0.894514,0.187080,-0.219095,-0.093633,-0.310541,0.519328,0.241955,-0.641676
1.580000,1.580000,sine,0.480536,0.000000,0.442059,-0.002823,1.213818,0.000002,0.483885,0.307956,0.729510,-1.068545,-8.162725,-0.375925,-0.149464,-0.895911,0.183535,-0.216662,-0.098157,-0.311607,0.507218,0.241492,-0.550247
1.600000,1.600000,sine,0.497973,0.000000,0.465505,-0.002445,1.021846,0.000001,0.396958,0.266612,0.727226,-1.068007,-8.170228,-0.371962,-0.155638,-0.897053,0.180880,-0.214820,-0.101556,-0.312630,0.493814,0.235613,-0.452665
1.620000,1.620000,sine,0.510990,0.000000,0.484629,-0.002068,0.818622,0.000001,0.331181,0.225341,0.724977,-1.067530,-8.177762,-0.368275,-0.161250,-0.897927,0.179163,-0.213614,-0.103871,-0.313591,0.479840,0.224896,-0.349552
1.640000,1.640000,sine,0.519471,0.000000,0.499225,-0.001701,0.606213,0.000001,0.290355,0.185021,0.722776,-1.067120,-8.185333,-0.364927,-0.166290,-0.898521,0.178425,-0.213059,-0.105144,-0.314467,0.465638,0.209975,-0.241966
1.660000,1.660000,sine,0.523342,0.000000,0.509150,-0.001387,0.386185,0.000001,0.276988,0.147945,0.720634,-1.066782,-8.192946,-0.361969,-0.170758,-0.898825,0.178699,-0.213141,-0.105417,-0.315237,0.451425,0.191578,-0.130438
1.680000,1.680000,sine,0.522567,0.000000,0.514316,-0.001185,0.160950,0.000000,0.290032,0.118067,0.718559,-1.066522,-8.200602,-0.359441,-0.174651,-0.898830,0.180010,-0.213814,-0.104737,-0.315884,0.437444,0.170563,-0.015492
1.700000,1.700000,sine,0.517154,0.000000,0.514659,-0.001064,-0.054055,-0.018395,0.307692,0.128443,0.716560,-1.066341,-8.208298,-0.357374,-0.177975,-0.898525,0.182378,-0.215007,-0.103165,-0.316391,0.424175,0.148018,0.100434
1.720000,1.720000,sine,0.507150,0.000000,0.510250,-0.000906,-0.268553,-0.016056,0.342304,0.088553,0.714641,-1.066243,-8.216033,-0.355775,-0.180747,-0.897910,0.185774,-0.216658,-0.100731,-0.316747,0.410853,0.124423,0.210070
1.740000,1.740000,sine,0.492645,0.000000,0.501299,-0.000712,-0.475536,-0.009412,0.348359,0.057023,0.712808,-1.066231,-8.223805,-0.354648,-0.182986,-0.896988,0.190139,-0.218695,-0.097436,-0.316943,0.395724,0.099601,0.314246
1.760000,1.760000,sine,0.473767,0.000000,0.487991,-0.000478,-0.675721,-0.000002,0.325276,0.031910,0.711065,-1.066307,-8.231611,-0.353999,-0.184690,-0.895761,0.195412,-0.221050,-0.093259,-0.316979,0.377218,0.073459,0.413964
1.780000,1.780000,sine,0.450685,0.000000,0.470484,-0.000205,-0.864121,-0.000002,0.282531,0.003770,0.709419,-1.066478,-8.239447,-0.353838,-0.185843,-0.894228,0.201536,-0.223645,-0.088178,-0.316859,0.354237,0.046196,0.509999
1.800000,1.800000,sine,0.423601,0.000000,0.448931,0.000095,-1.045682,-0.000002,0.226634,-0.026594,0.707877,-1.066750,-8.247304,-0.354174,-0.186414,-0.892389,0.208451,-0.226405,-0.082151,-0.316593,0.325683,0.018098,0.602315
1.820000,1.820000,sine,0.392758,0.000000,0.423496,0.000411,-1.219577,-0.000002,0.162829,-0.058270,0.706443,-1.067131,-8.255183,-0.355010,-0.186367,-0.890247,0.216091,-0.229240,-0.075156,-0.316193,0.290916,-0.010195,0.690146
1.840000,1.840000,sine,0.358429,0.000000,0.394374,0.000729,-1.384698,-0.000003,0.095588,-0.090446,0.705123,-1.067627,-8.263073,-0.356342,-0.185666,-0.887808,0.224376,-0.232049,-0.067187,-0.315671,0.249575,-0.037749,0.772578
1.860000,1.860000,sine,0.320918,0.000000,0.361786,0.001040,-1.539508,-0.000003,0.029051,-0.121947,0.703920,-1.068246,-8.270969,-0.358153,-0.184274,-0.885086,0.233220,-0.234724,-0.058260,-0.315040,0.201554,-0.063427,0.848417
1.880000,1.880000,sine,0.280559,0.000000,0.325987,0.001334,-1.682744,-0.000003,-0.032541,-0.152155,0.702838,-1.068994,-8.278865,-0.360416,-0.182155,-0.882101,0.242523,-0.237149,-0.048413,-0.314316,0.146863,-0.086065,0.916690
1.900000,1.900000,sine,0.237709,0.000000,0.287257,0.001603,-1.813152,-0.000004,-0.085012,-0.180116,0.701877,-1.069880,-8.286755,-0.363091,-0.179277,-0.878880,0.252181,-0.239212,-0.037704,-0.313514,0.085645,-0.104520,0.976434
1.920000,1.920000,sine,0.192750,0.000000,0.245903,0.001840,-1.929464,-0.000004,-0.124414,-0.204643,0.701038,-1.070909,-8.294629,-0.366127,-0.175609,-0.875457,0.262084,-0.240803,-0.026216,-0.312654,0.018159,-0.117723,1.026669
1.940000,1.940000,sine,0.146080,0.000000,0.202262,0.002032,-2.030354,-0.000004,-0.147614,-0.224793,0.700318,-1.072086,-8.302481,-0.369466,-0.171129,-0.871874,0.272113,-0.241826,-0.014053,-0.311760,-0.054679,-0.124654,1.066652
1.960000,1.960000,sine,0.098113,0.000000,0.156697,0.002176,-2.114011,-0.000004,-0.154261,-0.239863,0.699715,-1.073417,-8.310306,-0.373036,-0.165829,-0.868178,0.282156,-0.242199,-0.001341,-0.310862,-0.130252,-0.124386,1.096053
1.980000,1.980000,sine,0.049275,0.000000,0.109622,0.002268,-2.176763,-0.000004,-0.150560,-0.249755,0.699221,-1.074902,-8.318102,-0.376752,-0.159727,-0.864418,0.292108,-0.241864,0.011742,-0.309989,-0.205016,-0.116433,1.113442
2.000000,2.000000,sine,0.000000,0.000000,0.061497,0.002311,-2.217692,-0.000004,-0.145439,-0.254463,0.698826,-1.076538,-8.325863,-0.380522,-0.152875,-0.860643,0.301870,-0.240804,0.024983,-0.309164,-0.275868,-0.101056,1.119499
2.020000,2.020000,sine,-0.049275,0.000000,0.012767,0.002315,-2.239384,-0.000005,-0.134273,-0.254990,0.698517,-1.078323,-8.333587,-0.384256,-0.145343,-0.856896,0.311370,-0.239032,0.038187,-0.308397,-0.340773,-0.079123,1.117117
2.040000,2.040000,sine,-0.098113,0.000000,-0.036153,0.002284,-2.242544,-0.000005,-0.111168,-0.251887,0.698280,-1.080245,-8.341274,-0.387871,-0.137211,-0.853213,0.320557,-0.236598,0.051173,-0.307696,-0.398136,-0.051805,1.107307
2.060000,2.060000,sine,-0.146080,0.000000,-0.084854,0.002215,-2.227194,-0.000005,-0.073516,-0.245162,0.698102,-1.082296,-8.348921,-0.391296,-0.128573,-0.849623,0.329389,-0.233580,0.063761,-0.307058,-0.446937,-0.020495,1.090298
2.080000,2.080000,sine,-0.192750,0.000000,-0.132923,0.002111,-2.193093,-0.000005,-0.020337,-0.234936,0.697967,-1.084462,-8.356531,-0.394470,-0.119534,-0.846155,0.337827,-0.230086,0.075785,-0.306481,-0.486758,0.013295,1.065900
2.100000,2.100000,sine,-0.237709,0.000000,-0.179944,0.001966,-2.140319,-0.000005,0.048148,-0.221116,0.697862,-1.086728,-8.364108,-0.397346,-0.110202,-0.842837,0.345829,-0.226237,0.087100,-0.305965,-0.517733,0.047969,1.034041
